Time, New Command, Measured EIP, Command EIP, Measured DI, Command DI, Measured EDC, Command EDC, Measured PI, Command PI, Measured LUM, Command LUM, Measured FDS, Command FDS, Measured FDP, Command FDP, Force y, Mx, Force x, M z, M y, Force z
5.100,0,0.001401,2.000000,0.001353,2.000000,-0.034042,2.000000,-0.104607,2.000000,-0.007418,2.000000,0.006987,2.000000,-0.022296,2.000000,-0.015147,0.007412,0.302621,-0.012569,-0.382869,0.000645
5.110,0,0.007003,2.000000,-0.002706,2.000000,0.037136,2.000000,0.000000,2.000000,0.014835,2.000000,-0.009316,2.000000,-0.002787,2.000000,-0.012891,0.008702,0.304233,-0.012891,-0.384158,-0.000645
5.120,0,0.004202,2.000000,-0.001353,2.000000,-0.012379,2.000000,-0.019019,2.000000,0.000000,2.000000,-0.016303,2.000000,-0.011148,2.000000,-0.011924,0.010635,0.304233,-0.012569,-0.384480,-0.002578
5.130,0,0.002801,2.000000,-0.002706,2.000000,0.055705,2.000000,0.019019,2.000000,0.039561,2.000000,0.025619,2.000000,-0.100334,2.000000,-0.010635,0.011924,0.301977,-0.011602,-0.382224,-0.002901
5.140,0,0.007003,2.000000,-0.004060,2.000000,0.021663,2.000000,-0.003170,2.000000,0.002473,2.000000,0.006987,2.000000,-0.027871,2.000000,-0.010313,0.011602,0.299076,-0.011280,-0.378035,-0.004190
5.150,0,0.001401,2.000000,0.000000,2.000000,-0.061894,2.000000,-0.031699,2.000000,-0.004945,2.000000,-0.002329,2.000000,-0.094760,2.000000,-0.009346,0.012247,0.297465,-0.010635,-0.375134,-0.003545
5.160,0,0.002801,2.000000,-0.001353,2.000000,0.024758,2.000000,0.009510,2.000000,0.012363,2.000000,0.013974,2.000000,-0.016722,2.000000,-0.010635,0.010958,0.296176,-0.011924,-0.374167,-0.005479
5.170,0,0.005603,2.000000,-0.004060,2.000000,0.012379,2.000000,-0.019019,2.000000,0.004945,2.000000,0.016303,2.000000,-0.027871,2.000000,-0.011280,0.010635,0.296498,-0.011602,-0.374490,-0.003867
5.180,0,0.005603,2.000000,0.002706,2.000000,0.061894,2.000000,0.022189,2.000000,0.029671,2.000000,0.004658,2.000000,0.013935,2.000000,-0.012247,0.010313,0.297787,-0.012247,-0.375779,-0.005801
5.190,0,0.002801,2.000000,-0.001353,2.000000,0.021663,2.000000,-0.012680,2.000000,0.002473,2.000000,-0.009316,2.000000,-0.027871,2.000000,-0.010635,0.011280,0.300043,-0.012569,-0.378679,-0.005801
5.200,0,0.007003,2.000000,0.001353,2.000000,-0.064989,2.000000,-0.104607,2.000000,0.017308,2.000000,-0.013974,2.000000,-0.036232,2.000000,-0.010958,0.010635,0.303588,-0.012247,-0.382224,-0.006123
5.210,0,0.004202,2.000000,0.004060,2.000000,0.034042,2.000000,0.003170,2.000000,0.014835,2.000000,0.006987,2.000000,-0.005574,2.000000,-0.010313,0.010958,0.302944,-0.011924,-0.381580,-0.005801
5.220,0,0.004202,2.000000,-0.005413,2.000000,0.006189,2.000000,-0.019019,2.000000,0.012363,2.000000,0.002329,2.000000,-0.033445,2.000000,-0.011280,0.009991,0.301654,-0.010958,-0.380291,-0.006123
5.230,0,0.004202,2.000000,0.000000,2.000000,0.064989,2.000000,0.022189,2.000000,0.039561,2.000000,-0.079186,2.000000,0.008361,2.000000,-0.012247,0.009346,0.298432,-0.012247,-0.377390,-0.005479
5.240,0,0.004202,2.000000,-0.002706,2.000000,0.003095,2.000000,-0.006340,2.000000,0.017308,2.000000,0.013974,2.000000,-0.016722,2.000000,-0.012891,0.008057,0.295209,-0.011602,-0.373201,-0.004512
5.250,0,0.002801,2.000000,0.000000,2.000000,-0.015473,2.000000,-0.012680,2.000000,0.000000,2.000000,0.011645,2.000000,-0.022296,2.000000,-0.013213,0.007735,0.297787,-0.011602,-0.374167,-0.005156
5.260,0,0.007003,2.000000,-0.002706,2.000000,0.034042,2.000000,0.006340,2.000000,0.014835,2.000000,-0.004658,2.000000,0.008361,2.000000,-0.013536,0.007090,0.297143,-0.012247,-0.374167,-0.004190
5.270,0,0.007003,2.000000,-0.004060,2.000000,0.006189,2.000000,-0.006340,2.000000,0.009890,2.000000,-0.018632,2.000000,-0.025083,2.000000,-0.013858,0.006446,0.298432,-0.012247,-0.375779,-0.005156
5.280,0,0.000000,2.000000,0.001353,2.000000,0.061894,2.000000,0.028529,2.000000,0.042034,2.000000,0.020961,2.000000,0.019509,2.000000,-0.014180,0.006446,0.299076,-0.011924,-0.376423,-0.004834
5.290,0,0.007003,2.000000,-0.001353,2.000000,0.003095,2.000000,0.003170,2.000000,0.007418,2.000000,0.002329,2.000000,-0.019509,2.000000,-0.013213,0.007735,0.298432,-0.011924,-0.375134,-0.003545
5.300,0,0.004202,2.000000,-0.002706,2.000000,0.068083,2.000000,0.003170,2.000000,0.000000,2.000000,-0.004658,2.000000,-0.030658,2.000000,-0.012891,0.009668,0.296820,-0.011280,-0.372234,-0.003867
5.310,0,0.004202,2.000000,0.001353,2.000000,0.037136,2.000000,0.019019,2.000000,0.014835,2.000000,0.018632,2.000000,0.000000,2.000000,-0.012891,0.008702,0.293275,-0.010958,-0.370300,-0.002578
5.320,0,0.002801,2.000000,0.000000,2.000000,0.003095,2.000000,0.009510,2.000000,-0.004945,2.000000,0.006987,2.000000,-0.027871,2.000000,-0.012891,0.008057,0.291019,-0.011924,-0.366110,-0.002901
5.330,0,0.002801,2.000000,-0.005413,2.000000,0.061894,2.000000,-0.079248,2.000000,0.034616,2.000000,0.002329,2.000000,0.019509,2.000000,-0.012891,0.008057,0.289730,-0.011924,-0.365144,-0.002256
5.340,0,0.002801,2.000000,0.001353,2.000000,0.003095,2.000000,0.009510,2.000000,0.000000,2.000000,-0.027948,2.000000,-0.011148,2.000000,-0.015792,0.006123,0.290375,-0.011280,-0.366433,-0.001289
5.350,0,-0.004202,2.000000,-0.002706,2.000000,-0.055705,2.000000,-0.003170,2.000000,-0.051924,2.000000,0.023290,2.000000,-0.011148,2.000000,-0.016114,0.003545,0.291019,-0.012891,-0.366110,-0.000967
5.360,0,0.004202,2.000000,-0.002706,2.000000,0.034042,2.000000,0.022189,2.000000,0.012363,2.000000,0.004658,2.000000,0.005574,2.000000,-0.018048,0.000967,0.290375,-0.013213,-0.365466,-0.000322
5.370,0,0.004202,2.000000,-0.001353,2.000000,-0.003095,2.000000,0.000000,2.000000,-0.012363,2.000000,0.000000,2.000000,-0.005574,2.000000,-0.019337,0.000322,0.290697,-0.013536,-0.367722,0.000000
5.380,0,0.001401,2.000000,0.001353,2.000000,0.058799,2.000000,0.034869,2.000000,0.022253,2.000000,-0.044251,2.000000,-0.125417,2.000000,-0.020626,-0.000645,0.290052,-0.014180,-0.366755,-0.000322
5.390,0,0.001401,2.000000,-0.004060,2.000000,0.006189,2.000000,0.006340,2.000000,0.002473,2.000000,0.018632,2.000000,-0.005574,2.000000,-0.020304,-0.000645,0.286185,-0.013858,-0.362565,-0.001289
5.400,0,0.011205,2.000000,-0.001353,2.000000,-0.037136,2.000000,-0.031699,2.000000,-0.059342,2.000000,0.027948,2.000000,-0.022296,2.000000,-0.018370,0.000322,0.283929,-0.013213,-0.359665,-0.000967
5.410,0,0.000000,2.000000,-0.002706,2.000000,0.024758,2.000000,0.000000,2.000000,0.014835,2.000000,0.009316,2.000000,0.013935,2.000000,-0.018370,0.000645,0.281028,-0.013858,-0.355797,-0.000967
5.420,0,0.001401,2.000000,-0.001353,2.000000,0.003095,2.000000,-0.031699,2.000000,-0.014835,2.000000,0.009316,2.000000,0.008361,2.000000,-0.017725,0.000967,0.277806,-0.013213,-0.352252,-0.000322
5.430,0,0.005603,2.000000,-0.001353,2.000000,0.061894,2.000000,0.022189,2.000000,0.024726,2.000000,-0.058225,2.000000,-0.103121,2.000000,-0.018048,0.000322,0.276517,-0.013213,-0.349996,-0.000322
5.440,0,0.002801,2.000000,-0.010826,2.000000,0.012379,2.000000,-0.009510,2.000000,0.004945,2.000000,0.016303,2.000000,0.002787,2.000000,-0.017725,0.000645,0.278128,-0.013213,-0.354186,-0.000967
5.450,0,0.002801,2.000000,0.000000,2.000000,-0.049515,2.000000,-0.009510,2.000000,-0.076650,2.000000,-0.069870,2.000000,-0.025083,2.000000,-0.019015,0.000000,0.281351,-0.013213,-0.357409,0.000322
5.460,0,0.005603,2.000000,0.000000,2.000000,0.034042,2.000000,0.009510,2.000000,0.014835,2.000000,0.002329,2.000000,0.005574,2.000000,-0.019659,-0.001289,0.282962,-0.014503,-0.358698,-0.000322
5.470,0,0.004202,2.000000,-0.001353,2.000000,-0.012379,2.000000,-0.015850,2.000000,-0.002473,2.000000,0.004658,2.000000,-0.011148,2.000000,-0.019659,-0.000645,0.284574,-0.013536,-0.361598,0.000322
5.480,0,0.001401,2.000000,0.001353,2.000000,0.058799,2.000000,0.028529,2.000000,0.029671,2.000000,0.023290,2.000000,0.019509,2.000000,-0.019659,-0.000967,0.283929,-0.012891,-0.361598,0.000645
5.490,0,0.005603,2.000000,0.000000,2.000000,0.006189,2.000000,-0.012680,2.000000,-0.002473,2.000000,0.011645,2.000000,-0.019509,2.000000,-0.019659,-0.001289,0.284574,-0.013858,-0.360954,0.000645
5.500,0,0.004202,2.000000,0.000000,2.000000,-0.043326,2.000000,-0.025359,2.000000,-0.002473,2.000000,-0.002329,2.000000,-0.016722,2.000000,-0.019659,-0.000645,0.282962,-0.012891,-0.359987,0.000322
5.510,0,0.008404,2.000000,-0.001353,2.000000,0.030947,2.000000,-0.003170,2.000000,0.022253,2.000000,0.018632,2.000000,0.011148,2.000000,-0.018370,0.000322,0.281351,-0.013213,-0.357409,0.001934
5.520,0,0.000000,2.000000,-0.001353,2.000000,0.000000,2.000000,-0.031699,2.000000,0.000000,2.000000,0.006987,2.000000,-0.013935,2.000000,-0.020304,-0.000322,0.279095,-0.012891,-0.355475,0.002578
5.530,0,0.005603,2.000000,0.004060,2.000000,0.061894,2.000000,0.019019,2.000000,0.037089,2.000000,-0.081515,2.000000,0.025083,2.000000,-0.019659,-0.001934,0.276194,-0.012891,-0.351930,0.004190
5.540,0,0.005603,2.000000,-0.001353,2.000000,0.006189,2.000000,-0.019019,2.000000,0.000000,2.000000,0.016303,2.000000,-0.005574,2.000000,-0.019659,-0.001611,0.277161,-0.012891,-0.351608,0.005156
5.550,0,0.004202,2.000000,0.001353,2.000000,-0.034042,2.000000,-0.091927,2.000000,-0.074177,2.000000,0.013974,2.000000,-0.011148,2.000000,-0.019981,-0.001289,0.277483,-0.012247,-0.353864,0.005479
5.560,0,0.004202,2.000000,0.002706,2.000000,0.037136,2.000000,-0.003170,2.000000,0.014835,2.000000,0.004658,2.000000,0.016722,2.000000,-0.021270,-0.002256,0.277483,-0.012247,-0.354508,0.005479
5.570,0,0.004202,2.000000,-0.002706,2.000000,0.015473,2.000000,-0.012680,2.000000,-0.004945,2.000000,-0.004658,2.000000,0.002787,2.000000,-0.022237,-0.002578,0.276517,-0.012247,-0.352897,0.005479
5.580,0,0.002801,2.000000,0.000000,2.000000,0.064989,2.000000,0.022189,2.000000,0.032143,2.000000,0.020961,2.000000,-0.027871,2.000000,-0.021915,-0.003867,0.277483,-0.011602,-0.354186,0.004834
5.590,0,0.002801,2.000000,0.000000,2.000000,0.015473,2.000000,-0.022189,2.000000,0.007418,2.000000,0.013974,2.000000,0.008361,2.000000,-0.022560,-0.004190,0.276839,-0.012891,-0.352897,0.005479
5.600,0,0.002801,2.000000,0.001353,2.000000,-0.052610,2.000000,-0.082417,2.000000,-0.019781,2.000000,0.004658,2.000000,-0.013935,2.000000,-0.022237,-0.004190,0.276517,-0.012891,-0.353219,0.006123
5.610,0,0.002801,2.000000,-0.005413,2.000000,0.049515,2.000000,0.000000,2.000000,0.009890,2.000000,0.027948,2.000000,0.013935,2.000000,-0.021593,-0.003545,0.279417,-0.011280,-0.356764,0.005801
5.620,0,0.000000,2.000000,-0.002706,2.000000,0.000000,2.000000,-0.003170,2.000000,0.007418,2.000000,0.018632,2.000000,-0.008361,2.000000,-0.019981,-0.000967,0.283607,-0.011602,-0.360954,0.006768
5.630,0,0.002801,2.000000,0.005413,2.000000,0.064989,2.000000,0.031699,2.000000,0.039561,2.000000,0.023290,2.000000,-0.100334,2.000000,-0.019337,0.000645,0.283607,-0.011280,-0.361276,0.006123
5.640,0,0.004202,2.000000,-0.001353,2.000000,0.003095,2.000000,-0.003170,2.000000,0.014835,2.000000,-0.004658,2.000000,0.005574,2.000000,-0.017081,0.001934,0.284896,-0.010635,-0.364177,0.006123
5.650,0,0.001401,2.000000,0.002706,2.000000,-0.037136,2.000000,-0.006340,2.000000,0.000000,2.000000,-0.004658,2.000000,-0.008361,2.000000,-0.014503,0.005156,0.286185,-0.010313,-0.365788,0.006446
5.660,0,0.005603,2.000000,0.004060,2.000000,0.034042,2.000000,0.019019,2.000000,0.017308,2.000000,0.011645,2.000000,0.016722,2.000000,-0.014503,0.006446,0.286830,-0.010635,-0.366433,0.005479
5.670,0,0.009805,2.000000,-0.002706,2.000000,-0.006189,2.000000,-0.009510,2.000000,0.002473,2.000000,-0.011645,2.000000,-0.016722,2.000000,-0.015792,0.005156,0.284251,-0.010958,-0.364499,0.006446
5.680,0,0.001401,2.000000,0.000000,2.000000,0.049515,2.000000,0.025359,2.000000,0.032143,2.000000,0.030277,2.000000,-0.078037,2.000000,-0.016436,0.003867,0.283284,-0.010958,-0.363210,0.005479
5.690,0,0.004202,2.000000,-0.002706,2.000000,0.003095,2.000000,-0.009510,2.000000,0.000000,2.000000,0.002329,2.000000,-0.011148,2.000000,-0.018370,0.001611,0.283284,-0.011280,-0.362888,0.005801
5.700,0,0.004202,2.000000,0.000000,2.000000,0.040231,2.000000,-0.022189,2.000000,-0.004945,2.000000,0.002329,2.000000,-0.022296,2.000000,-0.019659,-0.000322,0.282962,-0.012247,-0.361598,0.006123
5.710,0,0.002801,2.000000,-0.002706,2.000000,0.034042,2.000000,0.012680,2.000000,0.019781,2.000000,0.020961,2.000000,0.000000,2.000000,-0.022560,-0.002901,0.281351,-0.012247,-0.359343,0.007735
5.720,0,0.002801,2.000000,0.004060,2.000000,0.012379,2.000000,0.000000,2.000000,-0.002473,2.000000,0.020961,2.000000,-0.013935,2.000000,-0.023849,-0.004512,0.282962,-0.014180,-0.364177,0.006768
5.730,0,0.002801,2.000000,0.005413,2.000000,0.071178,2.000000,0.038039,2.000000,0.029671,2.000000,0.020961,2.000000,-0.108695,2.000000,-0.024816,-0.005479,0.288441,-0.013858,-0.370622,0.006123
5.740,0,0.004202,2.000000,-0.002706,2.000000,0.012379,2.000000,-0.006340,2.000000,0.012363,2.000000,0.009316,2.000000,-0.005574,2.000000,-0.025460,-0.007412,0.291019,-0.014180,-0.373845,0.007090
5.750,0,0.001401,2.000000,0.000000,2.000000,-0.034042,2.000000,-0.019019,2.000000,0.000000,2.000000,-0.002329,2.000000,-0.022296,2.000000,-0.027716,-0.007090,0.292308,-0.014825,-0.375779,0.007090
5.760,0,0.002801,2.000000,-0.001353,2.000000,0.018568,2.000000,0.003170,2.000000,0.019781,2.000000,0.020961,2.000000,0.002787,2.000000,-0.026105,-0.008057,0.291341,-0.013858,-0.374490,0.008057
5.770,0,0.007003,2.000000,-0.001353,2.000000,0.003095,2.000000,-0.003170,2.000000,0.017308,2.000000,0.011645,2.000000,-0.008361,2.000000,-0.025460,-0.007412,0.286830,-0.014180,-0.368689,0.007090
5.780,0,0.000000,2.000000,0.000000,2.000000,0.064989,2.000000,0.034869,2.000000,0.039561,2.000000,0.000000,2.000000,-0.128204,2.000000,-0.026427,-0.009024,0.283929,-0.013536,-0.364499,0.006446
5.790,0,0.002801,2.000000,-0.005413,2.000000,0.003095,2.000000,-0.015850,2.000000,0.017308,2.000000,-0.002329,2.000000,-0.011148,2.000000,-0.026105,-0.007735,0.279417,-0.014503,-0.360954,0.007412
5.800,0,0.002801,2.000000,-0.001353,2.000000,-0.030947,2.000000,-0.012680,2.000000,-0.017308,2.000000,-0.025619,2.000000,-0.033445,2.000000,-0.027072,-0.009024,0.278773,-0.013536,-0.359987,0.007735
5.810,0,0.001401,2.000000,-0.002706,2.000000,0.024758,2.000000,0.009510,2.000000,0.017308,2.000000,0.016303,2.000000,-0.011148,2.000000,-0.027716,-0.010313,0.281995,-0.013536,-0.361276,0.007412
5.820,0,0.004202,2.000000,-0.002706,2.000000,0.003095,2.000000,0.003170,2.000000,-0.007418,2.000000,-0.013974,2.000000,-0.008361,2.000000,-0.029327,-0.011924,0.285863,-0.014825,-0.366110,0.008057
5.830,0,0.005603,2.000000,-0.001353,2.000000,0.061894,2.000000,0.031699,2.000000,0.034616,2.000000,0.025619,2.000000,-0.094760,2.000000,-0.032873,-0.014180,0.289408,-0.015147,-0.369978,0.007412
5.840,0,0.002801,2.000000,-0.004060,2.000000,0.018568,2.000000,0.006340,2.000000,0.009890,2.000000,0.004658,2.000000,-0.002787,2.000000,-0.033839,-0.015792,0.291341,-0.014825,-0.373201,0.008379
5.850,0,0.001401,2.000000,0.001353,2.000000,-0.043326,2.000000,-0.022189,2.000000,-0.012363,2.000000,0.006987,2.000000,0.005574,2.000000,-0.034806,-0.018048,0.293275,-0.015469,-0.374167,0.008057
5.860,0,0.004202,2.000000,-0.001353,2.000000,0.037136,2.000000,-0.003170,2.000000,0.024726,2.000000,-0.004658,2.000000,-0.019509,2.000000,-0.035129,-0.018048,0.292953,-0.016436,-0.374490,0.008379
5.870,0,0.000000,2.000000,-0.002706,2.000000,-0.006189,2.000000,-0.003170,2.000000,0.004945,2.000000,-0.013974,2.000000,-0.022296,2.000000,-0.035451,-0.019015,0.291986,-0.015469,-0.374167,0.007412
5.880,0,0.001401,2.000000,0.001353,2.000000,0.061894,2.000000,0.031699,2.000000,0.039561,2.000000,0.025619,2.000000,0.016722,2.000000,-0.036418,-0.019659,0.289730,-0.016759,-0.371589,0.006446
5.890,0,0.002801,2.000000,-0.001353,2.000000,0.003095,2.000000,0.000000,2.000000,0.009890,2.000000,0.000000,2.000000,-0.002787,2.000000,-0.035129,-0.019337,0.289408,-0.016114,-0.370300,0.005801
5.900,0,0.001401,2.000000,-0.001353,2.000000,-0.037136,2.000000,-0.025359,2.000000,0.000000,2.000000,0.011645,2.000000,-0.002787,2.000000,-0.034162,-0.019015,0.289085,-0.015792,-0.367400,0.004512
5.910,0,0.002801,2.000000,-0.004060,2.000000,0.034042,2.000000,0.003170,2.000000,0.024726,2.000000,0.020961,2.000000,0.016722,2.000000,-0.035773,-0.018370,0.290052,-0.015469,-0.368044,0.002256
5.920,0,0.002801,2.000000,-0.001353,2.000000,0.012379,2.000000,-0.019019,2.000000,0.000000,2.000000,0.018632,2.000000,0.005574,2.000000,-0.034484,-0.017403,0.293920,-0.016114,-0.371911,0.000967
5.930,0,0.005603,2.000000,-0.001353,2.000000,0.055705,2.000000,0.028529,2.000000,0.037089,2.000000,0.009316,2.000000,-0.019509,2.000000,-0.034162,-0.016759,0.297143,-0.014825,-0.376423,0.000000
5.940,0,0.002801,2.000000,-0.002706,2.000000,0.015473,2.000000,-0.006340,2.000000,0.004945,2.000000,0.004658,2.000000,0.008361,2.000000,-0.032550,-0.015792,0.302299,-0.015147,-0.383514,-0.001611
5.950,0,0.000000,2.000000,0.002706,2.000000,-0.077367,2.000000,-0.028529,2.000000,0.004945,2.000000,0.000000,2.000000,-0.005574,2.000000,-0.030617,-0.012891,0.309711,-0.015792,-0.392537,-0.003867
5.960,0,0.001401,2.000000,0.000000,2.000000,0.037136,2.000000,0.009510,2.000000,0.029671,2.000000,0.023290,2.000000,0.013935,2.000000,-0.034162,-0.016436,0.311645,-0.016114,-0.395116,-0.003867
5.970,0,0.000000,2.000000,-0.001353,2.000000,0.003095,2.000000,-0.025359,2.000000,0.000000,2.000000,0.016303,2.000000,0.002787,2.000000,-0.032873,-0.016436,0.314223,-0.016759,-0.397694,-0.004512
5.980,0,0.005603,2.000000,0.004060,2.000000,0.064989,2.000000,0.019019,2.000000,0.037089,2.000000,0.016303,2.000000,-0.094760,2.000000,-0.033839,-0.016759,0.313901,-0.017403,-0.396405,-0.005801
5.990,0,0.002801,2.000000,-0.001353,2.000000,0.012379,2.000000,-0.015850,2.000000,0.004945,2.000000,-0.009316,2.000000,-0.005574,2.000000,-0.035129,-0.018692,0.319058,-0.017081,-0.402850,-0.006123
6.000,0,0.001401,2.000000,-0.001353,2.000000,-0.049515,2.000000,-0.006340,2.000000,-0.012363,2.000000,-0.013974,2.000000,-0.016722,2.000000,-0.035451,-0.018048,0.319380,-0.017403,-0.402206,-0.006446
6.010,0,0.005603,2.000000,0.002706,2.000000,0.027852,2.000000,-0.003170,2.000000,0.014835,2.000000,0.016303,2.000000,0.005574,2.000000,-0.037062,-0.019981,0.319380,-0.017403,-0.403173,-0.005479
6.020,0,0.008404,2.000000,-0.004060,2.000000,-0.012379,2.000000,-0.006340,2.000000,0.000000,2.000000,0.006987,2.000000,-0.008361,2.000000,-0.038351,-0.020948,0.321958,-0.017725,-0.404784,-0.006768
6.030,0,0.004202,2.000000,-0.008119,2.000000,0.052610,2.000000,0.034869,2.000000,0.037089,2.000000,0.006987,2.000000,-0.097547,2.000000,-0.038674,-0.022237,0.324536,-0.017725,-0.408974,-0.007412
6.040,0,0.001401,2.000000,-0.001353,2.000000,0.012379,2.000000,0.000000,2.000000,0.002473,2.000000,-0.009316,2.000000,0.000000,2.000000,-0.038996,-0.023204,0.325181,-0.018692,-0.410907,-0.007735
6.050,0,0.002801,2.000000,-0.001353,2.000000,-0.068083,2.000000,-0.012680,2.000000,-0.017308,2.000000,-0.079186,2.000000,-0.019509,2.000000,-0.040285,-0.022882,0.327115,-0.019015,-0.413163,-0.007412
6.060,0,0.002801,2.000000,-0.001353,2.000000,0.027852,2.000000,0.006340,2.000000,0.017308,2.000000,0.009316,2.000000,0.008361,2.000000,-0.038674,-0.021593,0.329371,-0.018048,-0.415419,-0.008702
6.070,0,0.002801,2.000000,-0.002706,2.000000,0.006189,2.000000,-0.003170,2.000000,-0.007418,2.000000,0.004658,2.000000,-0.022296,2.000000,-0.038996,-0.021593,0.333560,-0.018370,-0.420898,-0.007090
6.080,0,0.002801,2.000000,0.000000,2.000000,0.058799,2.000000,0.028529,2.000000,0.032143,2.000000,-0.055896,2.000000,0.022296,2.000000,-0.038996,-0.020304,0.338072,-0.018370,-0.426699,-0.008057
6.090,0,0.004202,2.000000,-0.001353,2.000000,0.018568,2.000000,-0.006340,2.000000,-0.004945,2.000000,0.013974,2.000000,-0.019509,2.000000,-0.039318,-0.020948,0.339361,-0.019015,-0.428633,-0.008702
6.100,0,0.001401,2.000000,0.000000,2.000000,-0.064989,2.000000,-0.022189,2.000000,0.024726,2.000000,0.018632,2.000000,-0.022296,2.000000,-0.038351,-0.020304,0.338394,-0.019015,-0.427344,-0.006446
6.110,0,0.002801,2.000000,-0.002706,2.000000,0.034042,2.000000,-0.006340,2.000000,0.002473,2.000000,0.006987,2.000000,0.002787,2.000000,-0.039318,-0.020948,0.340006,-0.018370,-0.427344,-0.006768
6.120,0,0.004202,2.000000,-0.001353,2.000000,-0.015473,2.000000,-0.006340,2.000000,0.007418,2.000000,0.002329,2.000000,-0.016722,2.000000,-0.039640,-0.021593,0.340006,-0.017725,-0.426377,-0.006768
6.130,0,0.001401,2.000000,0.000000,2.000000,0.064989,2.000000,0.025359,2.000000,0.037089,2.000000,0.004658,2.000000,-0.100334,2.000000,-0.040285,-0.021270,0.339361,-0.017081,-0.426377,-0.005801
6.140,0,-0.001401,2.000000,0.009473,2.000000,0.006189,2.000000,0.003170,2.000000,0.000000,2.000000,0.006987,2.000000,-0.011148,2.000000,-0.040930,-0.022237,0.338717,-0.017403,-0.425732,-0.007090
6.150,0,0.005603,2.000000,0.004060,2.000000,-0.040231,2.000000,-0.031699,2.000000,0.000000,2.000000,0.006987,2.000000,-0.019509,2.000000,-0.039963,-0.020948,0.337105,-0.018048,-0.425410,-0.005479
6.160,0,0.001401,2.000000,-0.001353,2.000000,0.027852,2.000000,0.000000,2.000000,0.017308,2.000000,0.018632,2.000000,0.002787,2.000000,-0.039640,-0.021915,0.338394,-0.018370,-0.427344,-0.004834
6.170,0,0.005603,2.000000,-0.002706,2.000000,-0.006189,2.000000,-0.006340,2.000000,0.004945,2.000000,-0.009316,2.000000,-0.016722,2.000000,-0.039963,-0.020948,0.340650,-0.018370,-0.429922,-0.005156
6.180,0,0.002801,2.000000,0.000000,2.000000,0.061894,2.000000,0.025359,2.000000,0.034616,2.000000,0.030277,2.000000,-0.091973,2.000000,-0.040285,-0.021915,0.342262,-0.018692,-0.433467,-0.004512
6.190,0,0.005603,2.000000,-0.002706,2.000000,0.009284,2.000000,-0.003170,2.000000,0.009890,2.000000,0.004658,2.000000,0.013935,2.000000,-0.040930,-0.022882,0.343873,-0.018692,-0.434112,-0.005156
6.200,0,0.004202,2.000000,0.002706,2.000000,-0.043326,2.000000,-0.009510,2.000000,0.007418,2.000000,-0.004658,2.000000,0.013935,2.000000,-0.042863,-0.025138,0.346129,-0.019659,-0.437657,-0.003867
6.210,0,0.007003,2.000000,-0.001353,2.000000,0.034042,2.000000,0.012680,2.000000,0.019781,2.000000,0.013974,2.000000,-0.019509,2.000000,-0.044152,-0.026427,0.346129,-0.018692,-0.437012,-0.003545
6.220,0,0.004202,2.000000,-0.002706,2.000000,0.012379,2.000000,-0.009510,2.000000,-0.004945,2.000000,0.020961,2.000000,-0.039019,2.000000,-0.045441,-0.027716,0.347418,-0.019659,-0.438946,-0.004190
6.230,0,0.011205,2.000000,-0.001353,2.000000,0.068083,2.000000,0.034869,2.000000,0.034616,2.000000,0.016303,2.000000,0.013935,2.000000,-0.045441,-0.028683,0.348707,-0.019981,-0.439590,-0.002901
6.240,0,0.002801,2.000000,0.000000,2.000000,0.015473,2.000000,-0.009510,2.000000,0.017308,2.000000,0.016303,2.000000,-0.027871,2.000000,-0.045764,-0.027394,0.347418,-0.019659,-0.439268,-0.002256
6.250,0,0.001401,2.000000,-0.001353,2.000000,-0.037136,2.000000,-0.025359,2.000000,0.000000,2.000000,0.013974,2.000000,-0.033445,2.000000,-0.045441,-0.027394,0.347741,-0.019015,-0.440557,-0.002578
6.260,0,0.005603,2.000000,0.000000,2.000000,0.030947,2.000000,0.000000,2.000000,0.022253,2.000000,0.004658,2.000000,-0.002787,2.000000,-0.044797,-0.026427,0.348063,-0.020304,-0.440879,-0.002256
6.270,0,0.001401,2.000000,0.001353,2.000000,0.012379,2.000000,-0.034869,2.000000,0.002473,2.000000,-0.011645,2.000000,-0.027871,2.000000,-0.044475,-0.026427,0.349352,-0.020304,-0.443135,-0.002901
6.280,0,0.000000,2.000000,0.000000,2.000000,0.074273,2.000000,0.022189,2.000000,0.032143,2.000000,0.027948,2.000000,0.016722,2.000000,-0.045441,-0.026749,0.350963,-0.020626,-0.445391,-0.003223
6.290,0,0.004202,2.000000,-0.001353,2.000000,0.018568,2.000000,-0.006340,2.000000,0.014835,2.000000,0.002329,2.000000,-0.019509,2.000000,-0.045764,-0.028361,0.352575,-0.020948,-0.447003,-0.002256
6.300,0,0.005603,2.000000,-0.004060,2.000000,-0.055705,2.000000,-0.022189,2.000000,-0.002473,2.000000,0.004658,2.000000,-0.027871,2.000000,-0.046086,-0.028361,0.354508,-0.021593,-0.450870,-0.002256
6.310,0,0.002801,2.000000,0.001353,2.000000,0.021663,2.000000,0.006340,2.000000,0.024726,2.000000,0.023290,2.000000,0.000000,2.000000,-0.045764,-0.028038,0.356120,-0.021593,-0.452159,-0.003867
6.320,0,-0.001401,2.000000,0.001353,2.000000,0.015473,2.000000,-0.012680,2.000000,0.007418,2.000000,0.013974,2.000000,-0.008361,2.000000,-0.044797,-0.026105,0.358376,-0.020626,-0.456349,-0.002256
