FDP,FDS,EIP,EDC,LUM,DI,PI,L1,L2,L1W,L2W
0.241985985,0.116320702,0.842310686,0.679763639,0.616535119,0.223134979,0.18772036,2.907771472,1.307209748,284.9983387,144.486583
0.154808478,0.074409493,0.096476272,0.548241135,0.197146664,0.193812696,0.152986729,1.417881466,0.66273189,141.2876578,77.8299082
0.165004173,0.07981181,0.674804373,0.441824477,0.448149705,0.156607824,0.122396042,2.088598404,0.961514988,204.4021607,106.4756613
0.175997158,0.084415398,0.156617466,0.609782357,0.291490915,0.1986582,0.163051182,1.680012675,0.765168108,164.8134746,87.90329121
0.132895916,0.064233511,0.781182971,0.294526552,0.841963129,0.000176367,0.018494661,2.133473107,1.194999576,187.579095,108.7278061
0.147674291,0.072064457,0.658307862,0.386683873,0.086994387,0.236611254,0.160638789,1.748974913,0.836213113,188.1110184,100.4373896
0.212330696,0.101545449,0.280167867,0.709848468,0.497473644,0.194843477,0.172995823,2.169205423,0.97629209,207.0962761,106.1555507
0.210837837,0.101451367,0.498067672,0.653568886,0.298438475,0.25880172,0.203146672,2.224312629,0.962954356,226.2583421,112.3932456
0.169265148,0.08235257,0.786216165,0.433068848,0.192544224,0.241276334,0.169142431,2.073865721,0.982351175,218.3576617,117.578752
0.099541388,0.049205315,0.977083405,0.12907884,0.498119165,0.060243895,0.033780611,1.84705262,1.11201445,177.8042455,124.7549428
0.202354925,0.09635767,0.195918554,0.691307268,0.739979665,0.10687951,0.121374846,2.154172437,1.067823544,190.8838904,100.6073793
0.277718457,0.133366382,0.578574874,0.878566209,0.223924504,0.378529337,0.296315274,2.766995037,1.217690842,290.0618341,145.0234657
0.297015671,0.142727387,0.712880852,0.916258317,0.219130075,0.412326475,0.320111303,3.02045008,1.332974188,318.9320356,159.0473802
0.186267122,0.089904109,0.510705822,0.561542506,0.243756726,0.240292613,0.182244333,2.014713231,0.877097196,206.754425,103.0073898
0.200123592,0.095640162,0.120530185,0.705283459,0.401550299,0.199529594,0.174405032,1.897062323,0.89029242,181.7615206,99.94734587
0.139463783,0.067887486,0.932431545,0.284132347,0.617774054,0.080445582,0.062765146,2.184899943,1.168877398,207.2381585,125.1397444
0.115857085,0.056895214,0.615368577,0.28094745,0.106910668,0.184007051,0.118877418,1.478863463,0.73054104,157.3141668,87.88095536
0.117801284,0.057690395,0.558192981,0.301659721,0.133340093,0.17694755,0.117081576,1.462713599,0.694680809,153.5806281,83.01007684
0.151571224,0.072783708,0.15281804,0.521244172,0.330627651,0.152406942,0.126989167,1.508440904,0.687014492,143.9261671,75.73535829
0.203415288,0.09710385,0.228647341,0.688778678,0.598126243,0.150935365,0.145824847,2.112831613,0.98959789,194.792833,101.2342189
0.270331508,0.128159508,0.14949609,0.94765882,0.984543184,0.130479184,0.163939511,2.774607805,1.422370053,243.8060197,134.5203632
0.174448536,0.084102833,0.748920676,0.455743274,0.669900549,0.108158864,0.09726295,2.338537682,1.129608275,219.4205143,115.5739543
0.191846805,0.092078912,0.328505182,0.624749158,0.377726076,0.202425091,0.167615054,1.984946278,0.869056155,194.3608806,97.64469862
0.184804115,0.089696321,0.71227925,0.508509956,0.120085353,0.28172713,0.200122287,2.097224412,0.97054711,224.4386733,116.3171904
0.274813256,0.130907544,0.353452381,0.916823986,0.76084642,0.20959569,0.205432167,2.851871444,1.312697193,266.67075,136.8372862
0.278897181,0.133183033,0.714235477,0.842007792,0.929307054,0.179690783,0.18163699,3.258958309,1.497839501,304.134235,150.5038415
0.074520219,0.037793638,0.949217604,0.04865308,0.138713112,0.1283876,0.062434021,1.439719273,0.974672003,153.9739913,119.485357
0.176489901,0.08555303,0.712017319,0.476600975,0.270445027,0.226089959,0.165369162,2.112565374,0.961347648,217.4869963,113.2609282
0.177199835,0.085356157,0.212682201,0.602831562,0.082944167,0.263215852,0.198539243,1.622769017,0.750270096,171.0085866,89.44660805
0.192397569,0.092206342,0.123420212,0.678239059,0.237616785,0.236428475,0.191901878,1.75221032,0.818502349,175.4613945,96.42958308
0.109387097,0.053414342,0.805254717,0.205282328,0.634534929,0.028109655,0.023897099,1.859880166,1.053276043,169.976482,106.5503636
0.143729319,0.069332716,0.725191894,0.348092153,0.801542831,0.025270873,0.038451098,2.151610884,1.147660484,191.4049045,105.5336944
0.105300381,0.052135723,0.788997524,0.199941282,0.130246785,0.168646956,0.101691983,1.546960634,0.855597565,164.7843524,103.8026328
0.083226967,0.041315754,0.640773913,0.154521726,0.224862359,0.104215595,0.059837676,1.30875399,0.712815831,132.308995,83.93957498
0.093703034,0.046422103,0.9268168,0.120545501,0.45223097,0.063455614,0.034374977,1.737549,1.046029146,168.1420214,118.2540225
0.113545999,0.056067255,0.98847808,0.179059682,0.344022298,0.125468281,0.076020584,1.882662178,1.079379579,190.5887334,127.3734602
0.12806778,0.062079579,0.544500694,0.338699336,0.467952539,0.093522756,0.074710559,1.709533242,0.815328908,161.0771671,84.55577551
0.234799713,0.11290287,0.498315263,0.741651211,0.225884366,0.313999531,0.244136976,2.37168993,1.037046238,246.4061513,122.9940191
0.251141944,0.121422157,0.92919687,0.697115276,0.154129148,0.374109603,0.274402502,2.8015175,1.290814731,300.6713912,154.8660754
0.187753983,0.088977269,0.024087992,0.67835009,0.881513874,0.038518174,0.080971497,1.980172879,1.13534767,162.4936388,95.58610069
0.272413506,0.12975537,0.204787293,0.946064874,0.599069995,0.247812996,0.229514394,2.629418426,1.225151073,250.5892864,135.2298952
0.15094869,0.07395848,0.968859428,0.321811572,0.195468859,0.221172758,0.145855449,2.078075236,1.085774341,220.1395703,131.1092447
0.191213507,0.092649413,0.591241936,0.562215927,0.04093346,0.309409403,0.221262595,2.008926241,0.925833223,218.4042891,110.3450942
0.201213526,0.095810821,0.034066713,0.728590069,0.556116021,0.152831794,0.150648359,1.919277304,0.967981478,174.6101283,101.7840251
0.179110202,0.0860175,0.753105773,0.469253477,0.891741114,0.050294517,0.06652659,2.496049174,1.276324468,223.8345005,117.6889964
0.113434083,0.054642062,0.240498613,0.359165869,0.486382501,0.05608477,0.054869312,1.365077209,0.667395557,120.1659853,59.69172853
0.182831186,0.08804449,0.771869229,0.480168459,0.718694373,0.106702389,0.09936623,2.447676356,1.18545501,228.6534125,120.0147248
0.027031444,0.014169685,0.162832562,0.067952984,0.053521092,0.056570814,0.021202544,0.403281126,0.19641243,39.98210628,22.76108919
0.173247516,0.082468221,0.283566762,0.561936553,0.914863102,0.017812251,0.057080797,2.090975203,1.12851606,174.7250113,88.47039624
0.192595786,0.091822574,0.390672415,0.606535263,0.901179955,0.05326324,0.082481427,2.31855066,1.178049215,201.0743975,100.147869
0.209652886,0.100865298,0.261365837,0.709729447,0.041190155,0.32329996,0.244636172,1.890739756,0.890068806,202.8711921,105.9753603
0.153102363,0.074966368,0.896243779,0.348174981,0.120188355,0.243475991,0.16104302,1.997194856,1.026255168,215.0839245,124.1970793
0.172747888,0.083194382,0.527346049,0.505506806,0.48786399,0.150569093,0.125744066,2.052972274,0.920265189,197.0566429,98.39772351
0.071846362,0.035727983,0.477055569,0.153408595,0.178858656,0.095378389,0.054075977,1.066351532,0.549150497,107.3076787,64.23201019
0.110390903,0.053998061,0.900896591,0.185307777,0.666022868,0.023907728,0.019653388,1.960177317,1.142628495,179.8357055,117.4342692
0.295423333,0.14101558,0.337067011,0.998956927,0.488423974,0.317654732,0.275184381,2.853725939,1.278232531,282.344752,147.0413795
0.21541184,0.1040911,0.714571947,0.618608305,0.201540352,0.301566229,0.223916583,2.379706355,1.064061023,250.4379893,126.8418832
0.064731734,0.032080604,0.257819244,0.181415423,0.127864287,0.09199776,0.054485166,0.810394217,0.363844991,80.66792469,41.69896341
0.234012097,0.112122676,0.304401211,0.785158663,0.300651753,0.283901611,0.231523184,2.251771195,1.000530842,227.5277288,117.3360848
0.050981515,0.025575108,0.446633785,0.082968113,0.340815766,0.01741037,0.002277285,0.966661941,0.571036198,86.96520769,57.94557495
0.149246323,0.072337417,0.373877363,0.461465987,0.104268569,0.22326219,0.160601252,1.545059101,0.683193244,162.6734979,81.16776834
0.136791288,0.065539379,0.076259939,0.485019572,0.420002534,0.102523751,0.094625812,1.380762276,0.678184431,124.3281741,68.62014746
0.115865745,0.056154951,0.362165604,0.339793465,0.361664457,0.100394491,0.077896568,1.413935281,0.640429451,133.6060215,66.81791967
0.152760961,0.072890389,0.15828289,0.520436191,0.674289041,0.054158939,0.072054353,1.704872765,0.887325732,145.5942063,76.4457988
0.207696868,0.100199029,0.890571681,0.543428796,0.581141358,0.186518054,0.151744612,2.661300399,1.239819059,260.6803053,137.2734779
0.120192901,0.058143069,0.200307374,0.396551576,0.219095716,0.142083529,0.107036835,1.243410999,0.543001558,121.950198,61.47569222
0.160053211,0.076626344,0.23274113,0.530228655,0.553545215,0.102465959,0.10047821,1.756138725,0.832950741,158.6819602,80.58739625
0.147473528,0.070762249,0.258944812,0.478446249,0.513190892,0.097322748,0.091741968,1.657882446,0.77715646,150.5479522,75.36112904
0.168042335,0.080012116,0.055357866,0.601550905,0.641891021,0.081495076,0.096241677,1.724590996,0.909668149,148.7483015,84.66928362
0.256094262,0.122103093,0.454183189,0.823299638,0.830566741,0.166418232,0.170957062,2.823622216,1.308189801,260.435031,130.1747325
0.283329932,0.135216193,0.369386661,0.946021856,0.577476944,0.275720684,0.245796004,2.832948273,1.264863754,275.2529655,141.3393421
0.119320438,0.057268762,0.044928,0.429429293,0.378499032,0.088631777,0.080319147,1.198396449,0.601259841,106.6645456,60.32177219
0.229566941,0.110346985,0.525504547,0.714980226,0.31411143,0.281863938,0.223229457,2.399603523,1.039314125,244.6023604,121.5714444
0.207839853,0.099412008,0.520913376,0.631714877,0.781861754,0.114522245,0.120151735,2.476415848,1.167199285,226.1015581,111.9032854
0.178267048,0.08662174,0.766602372,0.470941987,0.166625275,0.260892073,0.184383532,2.114334027,0.989228973,224.072706,118.5419067
0.248686801,0.119982589,0.82559179,0.712463416,0.237537776,0.342473758,0.25806537,2.7448015,1.227092936,288.8930163,146.3362747
0.300026986,0.14425137,0.631582038,0.948872778,0.052736347,0.462076181,0.351310236,2.890855935,1.32279797,313.740125,157.5916519
0.306120209,0.147654871,0.949187819,0.893891163,0.041024855,0.485926068,0.35963831,3.183443295,1.477381929,348.7502632,176.3981361
0.101415236,0.049654405,0.699461117,0.203487058,0.498861171,0.052393569,0.036799637,1.642072193,0.892392971,153.2539733,93.48637196
0.14519369,0.069705624,0.008565416,0.534517238,0.204460811,0.174759532,0.140388101,1.27759041,0.635433758,124.9296819,74.53304067
0.193045625,0.093598245,0.705960869,0.540145932,0.114793313,0.294744986,0.211015832,2.153304802,0.990325913,230.7744796,118.613912
0.186326026,0.08992606,0.555395696,0.550251599,0.300157973,0.225598758,0.172926399,2.080582511,0.908261214,211.0348149,105.4901818
0.209080713,0.099068049,0.077897643,0.74217713,0.954120434,0.049659252,0.09478839,2.226791611,1.237829084,185.5300517,105.160462
0.074300072,0.036222161,0.002413328,0.278557798,0.119826149,0.098462773,0.068216692,0.677998974,0.336362241,64.6771424,38.74864247
0.314546084,0.150824887,0.630420867,0.999588467,0.276819485,0.417366214,0.332190546,3.12175655,1.370937308,325.9440733,163.1337109
0.182832255,0.087842014,0.755816609,0.482624954,0.849832322,0.067895621,0.077910294,2.50475407,1.256273956,227.2019673,118.9042406
0.220162352,0.105651738,0.730823858,0.626104105,0.72979349,0.154988625,0.14299724,2.710521408,1.250124728,256.1986734,129.0329295
0.211341359,0.101497993,0.284953527,0.708466429,0.192105712,0.282597885,0.221861655,2.002824559,0.896704505,206.5785259,106.4746327
0.118735197,0.057191798,0.151140278,0.401708174,0.35424692,0.098806423,0.083254884,1.265083675,0.586316259,116.1570285,59.73818033
0.133749567,0.064807834,0.652960188,0.331900991,0.56737106,0.076648404,0.064965399,1.892403443,0.943721186,176.1080108,95.80805435
0.230874216,0.110564521,0.559248612,0.707802806,0.649963577,0.187107348,0.169629917,2.615190997,1.168549254,249.0271397,123.1697058
0.221914424,0.106509975,0.562444809,0.675886632,0.51309245,0.21437872,0.181189535,2.475416545,1.084347285,241.730021,119.7182124
0.214693745,0.102058748,0.091915029,0.761756179,0.72589158,0.124659239,0.138990092,2.159964611,1.098638702,191.4693534,107.4065397
0.150941776,0.072644503,0.682695829,0.384411682,0.829867943,0.025688936,0.042694708,2.188945377,1.154586567,193.4853655,103.6124268
0.21291562,0.102015681,0.394748129,0.6841881,0.488283317,0.202602207,0.174855941,2.259608995,0.994848005,218.3673149,109.0085037
0.24877724,0.118966914,0.619204546,0.757032352,0.778643757,0.177272178,0.170074605,2.869971592,1.30353074,269.7868994,133.4397529
0.072419217,0.036243183,0.645246742,0.114375597,0.194643296,0.097830746,0.051658247,1.212417028,0.697214951,123.6249737,83.03322052
0.163451004,0.078070834,0.466918887,0.48122436,0.948086001,0.001011953,0.039166501,2.177929539,1.175926665,183.7541159,92.15116906
0.261673707,0.124270259,0.273288103,0.886109095,0.971608915,0.126537809,0.155163445,2.798651333,1.388489588,248.1672994,129.8473232
0.264225961,0.125632034,0.365001632,0.873149353,0.965738912,0.135276243,0.15893883,2.887962966,1.399080988,258.9427629,132.0247234
0.240377594,0.115757953,0.940443138,0.650376211,0.583641958,0.23407415,0.190856274,2.955527279,1.345532818,292.8659116,151.3839397
0.284923136,0.135497909,0.313677727,0.962235056,0.861850924,0.193053152,0.201265227,2.952503131,1.394415692,271.4769852,141.2867319
0.053647936,0.027391368,0.790577087,0.009041963,0.332938354,0.036250804,0.005733983,1.255581495,0.860765486,121.5730276,99.38661526
0.215564685,0.102932989,0.494500802,0.66550382,0.853674318,0.103592823,0.117835099,2.553604535,1.223873415,230.1459928,113.9460597
0.173916951,0.083396516,0.154900332,0.602367688,0.314077196,0.189057283,0.156826716,1.674542682,0.7635606,162.9120515,86.81911133
0.265161647,0.127617959,0.567915089,0.837176319,0.063296221,0.407098623,0.307447295,2.575713154,1.172283379,278.4243421,139.6965266
0.331893396,0.158656504,0.881908453,0.995172276,0.855331349,0.282766454,0.257588614,3.763317047,1.667739779,364.4614923,180.616398
0.179015408,0.085624216,0.419825551,0.551494916,0.761035668,0.07588584,0.088887119,2.161768717,1.054804734,192.3317656,95.28738586
0.161920325,0.077742568,0.022064757,0.592940718,0.137437647,0.218556797,0.171645757,1.382308569,0.693142189,140.240763,82.94563417
0.218503679,0.104022511,0.049272484,0.787874453,0.559159394,0.177076009,0.171093586,2.067002116,1.027144892,190.5870138,110.1780827
0.153281267,0.07407566,0.43399716,0.459339433,0.302254841,0.173532905,0.132841802,1.729323069,0.753290915,171.8136531,85.49397625
0.265435328,0.12669896,0.09963987,0.949632157,0.292372118,0.323368313,0.271670162,2.328816908,1.123428269,234.6873693,133.6206841
0.309275391,0.148370236,0.579196354,0.993858028,0.185818633,0.434494573,0.340875795,2.99188901,1.334315404,316.6491426,159.3845292
0.304781509,0.145462876,0.505319008,0.990043283,0.674237438,0.283046633,0.255547023,3.15843777,1.396280781,306.1336728,153.9449925
0.139738903,0.067933726,0.770629385,0.325926177,0.491566631,0.111611676,0.08430237,1.991708869,0.992693952,192.1863097,108.3966041
0.209410177,0.100461282,0.531775251,0.637154494,0.56918342,0.179129691,0.156904708,2.384019023,1.059892521,228.3500796,113.012975
0.238142453,0.114296115,0.764182302,0.684116209,0.675872544,0.19748553,0.173565958,2.847661111,1.283625483,274.4389336,137.7143944
0.176266782,0.084608513,0.586251794,0.50115842,0.74319957,0.08335025,0.087956293,2.262791622,1.09549472,205.6739633,103.7247255
0.167262156,0.080949213,0.386773348,0.524448581,0.063078679,0.261341178,0.189189201,1.673042356,0.753153388,179.02377,89.56835195
0.272724903,0.130865592,0.339607515,0.920522648,0.045417963,0.414587071,0.320273805,2.443999499,1.153568562,263.2927111,137.5500905
0.186843222,0.090157537,0.76688755,0.497807009,0.556278056,0.159545485,0.130889834,2.388408692,1.109504074,231.4872471,120.6958001
0.251414078,0.120022208,0.058298604,0.90884935,0.269118691,0.308688566,0.258589721,2.174981218,1.068457946,218.9917022,127.3623624
0.146936992,0.071154415,0.429908297,0.437956611,0.235066182,0.183945287,0.136171326,1.64113911,0.714783307,166.0621313,82.89800969
0.166001299,0.079035517,0.238110328,0.547182252,0.861630468,0.021342113,0.05715542,1.970457397,1.065850496,164.3279033,84.06459444
0.122445835,0.05929913,0.288774948,0.382809577,0.256611694,0.13763383,0.103343418,1.350918433,0.586443524,132.187705,65.50426029
0.17389128,0.083299595,0.255101353,0.575892055,0.493237697,0.140530676,0.127099861,1.849052517,0.844447767,172.4000524,87.48752926
0.268949465,0.127852758,0.279837978,0.912057617,0.879336755,0.164006279,0.179109538,2.81115039,1.353162942,254.8630301,133.3422461
0.267170382,0.127790747,0.11259326,0.954844931,0.108354564,0.379935785,0.303916095,2.254605764,1.122752634,237.2840473,135.0012383
0.276454131,0.132585707,0.328250948,0.936643631,0.06670254,0.41326241,0.321346051,2.475245419,1.165141264,265.3704595,139.1548802
0.191258894,0.092315406,0.537270035,0.573305647,0.240522194,0.249313029,0.188752429,2.072737634,0.904475509,213.4520214,106.4867502
0.145523646,0.070274301,0.366964617,0.447217408,0.317177528,0.155675794,0.121184996,1.62401829,0.707321984,158.9861649,78.76847368
0.079598584,0.039067844,0.251931956,0.236649536,0.162693503,0.102754233,0.066841023,0.939536678,0.410889614,92.63540963,46.42636895
0.2274146,0.109220129,0.620756141,0.681839001,0.504006455,0.227004055,0.189175553,2.559415935,1.120370378,251.8403897,125.0223487
0.304407328,0.145726628,0.867898919,0.899340178,0.770646525,0.267869422,0.238150531,3.49403953,1.548653328,339.9840204,169.046131
0.149566285,0.072582953,0.570949062,0.412879902,0.264260767,0.184405018,0.134135656,1.788779644,0.80369294,181.5601647,93.47442279
0.291389086,0.140723139,0.976335891,0.833629224,0.037429441,0.46704961,0.342258438,3.088814828,1.445530074,338.9116928,172.7474414
0.302444633,0.144608732,0.916192553,0.878265836,0.965602125,0.210062774,0.203643342,3.620819994,1.655635393,342.9646431,171.1776751
0.234753822,0.112447691,0.793052531,0.662373959,0.888774811,0.131702858,0.134444779,2.957550451,1.400273946,274.4001147,138.5718887
0.148049974,0.072114086,0.988103962,0.302454349,0.56551501,0.109938276,0.081586688,2.267762346,1.197287496,219.6769323,132.5246172
0.171954397,0.082333518,0.326502324,0.550131358,0.612054195,0.10580426,0.105039155,1.953819208,0.917841765,177.5431241,88.43863931
0.250279096,0.120257466,0.782902643,0.725283014,0.541793772,0.254494305,0.21023214,2.885242436,1.272233814,286.3504053,143.4843031
0.192519033,0.092357152,0.457534115,0.593791424,0.557584204,0.155756009,0.138531202,2.188073139,0.980749772,207.1492462,102.4559587
0.178010199,0.08514137,0.529193046,0.519739364,0.893169392,0.040010766,0.065655065,2.310919202,1.180158456,201.8375006,101.0161113
0.27825091,0.13260565,0.1631204,0.978716117,0.488143078,0.286885359,0.254924026,2.582645541,1.210402604,251.5291132,138.6905659
0.188527984,0.090486572,0.574603252,0.549399003,0.678814213,0.11910137,0.113438325,2.314370719,1.078694075,214.8632298,107.2957674
0.20549566,0.098113746,0.099540532,0.729658054,0.429993086,0.198096053,0.176327886,1.937225017,0.92162443,184.3178512,102.8563962
0.071124993,0.034833093,0.361841701,0.17578512,0.453029141,0.010188443,0.008594083,1.115396574,0.611158735,95.98015431,52.98273925
0.108804061,0.052665805,0.055249398,0.391561758,0.1103643,0.152205238,0.111494614,0.982345173,0.467720942,98.67015673,55.29050671
0.303371329,0.144900634,0.594998267,0.962780301,0.700445997,0.276731984,0.249256959,3.232485471,1.42243925,313.3987572,155.924555
0.232671067,0.111014273,0.144755977,0.81732306,0.464017756,0.228471164,0.203600016,2.201853314,1.031695589,211.4482218,115.9694997
0.267883673,0.128996083,0.748560077,0.801511717,0.208215728,0.375437336,0.286421238,2.817025852,1.248001996,297.7790148,148.9345505
0.188418382,0.09042604,0.587853003,0.5455323,0.700583198,0.113093683,0.109693716,2.335600321,1.096583197,216.0276463,108.1153981
0.098032785,0.04767808,0.187450184,0.319357346,0.178912335,0.121829237,0.08676287,1.040022837,0.450987909,102.0811824,51.01669857
0.263991062,0.127114796,0.894205029,0.749682591,0.405024126,0.31795925,0.248963525,3.006940379,1.332141711,308.2986934,156.1492463
0.208904509,0.100541259,0.474025895,0.65273375,0.266123861,0.264579347,0.206174171,2.173082792,0.942254459,222.3550816,110.5919079
0.201670593,0.096856894,0.770997112,0.548129492,0.801416035,0.109333748,0.108674879,2.637078754,1.269238564,244.455912,125.8182366
0.225515816,0.107504935,0.322162382,0.744785864,0.758499041,0.139073899,0.146063277,2.443605214,1.156246559,222.2558781,112.9778978
0.219513213,0.105914582,0.600333942,0.661863101,0.156945599,0.316151509,0.236566002,2.297287948,1.019026362,243.1173507,121.5290878
0.066370203,0.033435002,0.847289029,0.04100491,0.387125489,0.040641017,0.012116128,1.427981776,0.936358714,137.6362784,106.8396535
0.142559407,0.069529507,0.827310306,0.323800964,0.366019694,0.154305189,0.108140302,1.991665369,0.991928312,199.8372668,114.6482309
0.165306417,0.079937509,0.373606171,0.51999869,0.110568109,0.244235801,0.179067312,1.67272001,0.740025649,176.1605746,87.97725611
0.219333776,0.104741447,0.067349631,0.788933199,0.339841373,0.24283406,0.208014301,1.971047787,0.950662995,192.8889246,110.609202
0.123114285,0.059109695,0.35564953,0.363955927,0.708002295,0.009531009,0.029916085,1.649278826,0.883093795,139.2444153,69.83319789
0.141031462,0.068890303,0.593890917,0.378765751,0.031866825,0.240847406,0.161815878,1.617108543,0.778468374,176.4362744,93.16427745
0.216352181,0.104447482,0.923751431,0.567679764,0.510749944,0.22055842,0.173694013,2.717233236,1.254183279,271.0523822,142.6726274
0.23577206,0.113068869,0.36188149,0.777757927,0.284620025,0.293205714,0.23610998,2.302416064,1.013392674,234.4105189,119.1976078
0.078869617,0.039064838,0.347849949,0.212207214,0.021616306,0.146385087,0.088794273,0.934787284,0.451174299,100.9862109,53.71079838
0.20978095,0.101450148,0.744512731,0.590629115,0.216536818,0.290306027,0.214527325,2.367743114,1.065190074,248.5256543,126.903348
0.138942483,0.067299326,0.302701629,0.440876782,0.13678406,0.196507111,0.14298072,1.426092111,0.622577895,147.3220379,73.49514816
0.233327891,0.111736976,0.39668983,0.758501456,0.453462745,0.241823962,0.205342936,2.400885796,1.051611786,235.7054101,118.4590129
0.174136842,0.083003855,0.394546714,0.537663036,0.95965845,0.010138822,0.050467788,2.209615507,1.185561497,185.9373153,92.73684952
0.303238976,0.146181378,0.96100932,0.879470948,0.134792396,0.454947275,0.340725022,3.220365315,1.466823264,347.4808057,175.7134128
0.168148814,0.081498479,0.548319198,0.487324159,0.15572158,0.241596844,0.174568032,1.857177107,0.828339935,195.0138527,98.56453951
0.127713639,0.062038818,0.8258452,0.266322867,0.701591801,0.035372953,0.035085262,2.05397054,1.12597559,187.3604202,111.9303773
0.187876166,0.090617616,0.6682362,0.526622312,0.463116445,0.184501142,0.14773052,2.268700401,1.018686166,223.0306771,113.3976437
0.171590374,0.08211099,0.52744032,0.496881526,0.882830036,0.033836851,0.059562004,2.2542521,1.159892861,196.267577,98.53958221
0.288654207,0.138363088,0.88338889,0.838771141,0.714809001,0.262331534,0.228134188,3.354452049,1.489360098,328.1653563,164.0202474
0.17330229,0.083479005,0.26116635,0.57594586,0.161910838,0.23646567,0.180705156,1.67297517,0.742771439,172.3279202,87.96521811
0.17784248,0.085545398,0.505126251,0.52925828,0.508309128,0.151026145,0.128645531,2.085753212,0.933782393,199.2602328,99.00098131
0.132216012,0.063177033,0.131589608,0.452564563,0.628050539,0.03745086,0.054777558,1.499826173,0.801532,125.7790706,66.40637827
0.18362658,0.087574287,0.039330492,0.663924614,0.491443807,0.146883387,0.139886414,1.752669579,0.875437439,160.2825325,92.81211222
0.21998158,0.104618688,0.192427007,0.755709564,0.802529798,0.113568433,0.132527508,2.321362577,1.158437512,205.4107295,109.2525926
0.272510575,0.130190886,0.4372288,0.890020094,0.582056866,0.261529373,0.231697669,2.805234263,1.23910778,272.5383192,137.440458
0.239412862,0.115610667,0.821909997,0.679784947,0.217056609,0.33512824,0.250176486,2.659079809,1.195968539,280.7361473,142.8165385
0.200324217,0.096395543,0.881045528,0.516455988,0.799173592,0.112155693,0.107064871,2.712615432,1.324805691,253.6789377,134.4559772
0.171331358,0.081478476,0.041918147,0.616231269,0.694106917,0.070454453,0.091713077,1.767233696,0.955327595,150.2734689,86.64691156
0.188571363,0.090483941,0.22464687,0.639082913,0.288687699,0.219864478,0.178564984,1.829902248,0.816214505,181.7918945,94.41227623
0.216772835,0.104569176,0.79882626,0.600603426,0.422656095,0.242192914,0.189042114,2.574662821,1.153171951,259.6103915,132.8905566
0.233419882,0.111712823,0.126082533,0.827655473,0.188556985,0.309110405,0.249744341,2.046282442,0.980484675,210.1981941,117.3252751
0.168967439,0.081375337,0.187184884,0.578703526,0.112631613,0.241922252,0.183755002,1.554540054,0.714203087,161.6971444,85.0808492
0.068252975,0.034360915,0.806799299,0.058524905,0.31500139,0.062831076,0.026356956,1.372127515,0.874103954,135.3775074,101.9087716
0.275685159,0.132485401,0.745552601,0.829023014,0.357439078,0.342927787,0.271428918,2.954541958,1.286747196,304.1250208,151.4538985
0.17101239,0.082263397,0.140867058,0.597369282,0.118376467,0.241435983,0.18544,1.536764577,0.720693004,159.0609731,85.98927802
0.134928082,0.065509679,0.55846888,0.361595823,0.351512889,0.137718331,0.10209271,1.711826393,0.786184905,168.110793,87.749446
0.173517269,0.08352486,0.672103735,0.470921771,0.681442865,0.100623254,0.094478846,2.2766126,1.092698979,211.4130639,109.0288212
0.268403702,0.12823147,0.584664312,0.837142535,0.763688849,0.208235585,0.196463249,2.986829703,1.340262797,283.0395148,140.1469931
0.23104041,0.110891634,0.931044471,0.615128514,0.89929715,0.128478344,0.127780356,3.04366088,1.467131007,284.2674148,147.8051752
0.186006432,0.088639319,0.174183984,0.637515403,0.694506671,0.096094902,0.10905191,1.985998622,0.991305875,175.0658286,92.57661448
0.173537605,0.082801611,0.360899504,0.544773743,0.860227425,0.037013143,0.066152376,2.125405407,1.099879822,182.2224653,90.79993804
0.297303138,0.142898797,0.68015763,0.925983534,0.155060917,0.430190692,0.331070022,2.962664731,1.321962333,316.0657764,157.9422707
0.109899956,0.053697548,0.375181251,0.317735804,0.104380157,0.167371918,0.112808923,1.241075557,0.555259281,129.6979833,65.84263352
0.231348844,0.111006189,0.595528317,0.702007828,0.532169243,0.223451954,0.189411899,2.584924274,1.132398064,252.788242,125.2349422
0.092910296,0.045181757,0.150655105,0.30955141,0.187285684,0.110746215,0.079285182,0.975615649,0.42757402,94.31309122,47.63912304
0.121984909,0.059108279,0.611932439,0.298509594,0.612345551,0.045305349,0.043433956,1.792620077,0.927819784,162.3704626,89.13963639
0.106706909,0.051725884,0.349256061,0.308985386,0.412873138,0.071980226,0.058418704,1.359946308,0.640758787,124.7094619,62.68515599
0.136060036,0.065223598,0.344409381,0.413862074,0.709401958,0.027100516,0.045438867,1.74149643,0.904829462,149.0772349,74.19280432
0.153175843,0.073861271,0.10330402,0.54238553,0.038804016,0.237886391,0.176952277,1.326369348,0.650522794,140.4863718,77.55466974
0.219891566,0.106059522,0.750535953,0.624454853,0.357063195,0.263946642,0.20373668,2.52568841,1.118713365,257.6601105,130.5620206
0.155180777,0.075040404,0.820626838,0.36767614,0.704354365,0.073401676,0.067995989,2.264276189,1.159505334,209.9759841,117.0877516
0.138329182,0.066395564,0.258185267,0.445030933,0.537562579,0.077199858,0.076645214,1.599348598,0.767504613,142.795069,71.25833428
0.248323578,0.119705774,0.99763757,0.666175602,0.51503955,0.267476012,0.211576196,3.025934283,1.377184943,304.9021037,158.5324988
0.162431108,0.077043358,0.003082369,0.591959093,0.810037505,0.022586409,0.062015282,1.729155123,1.02140169,139.1833301,83.45785936
